,texts,targets
9442,"@Mullerkely @habituallx @bdrewchanges então, mana, pelo que mais ou menos você relatou, pode ser que você tenha o mesmo que eu. tenho crises de pânico junto com ansiedade que me fazem ficar desse jeitinho ai mesmo, hoje em dia tomo remédio pra depressão e ansiedade e elas tem diminuído, mas acontecia direto comigo.",3
11906,"Não adianta lamentar o suicídio daquele que sofria de depressão e ansiedade sendo que vc humilha, debocha ou tira sarro do coleguinha",4
2293,"Lembro do dia que o meu irmão Arthur nasceu, caraca eu fiquei numa ansiedade da desgrama pra conhecer ele, quando ele veio pra casa eu nem sabia segurar ele direito no colo kkkkkk",0
12075,"@zerkalucas Ce ta de zoa que eu nunca fiz piadas sobre o meu nascimento perto de você??? São as minhas favoritas, dá pra chamar de ansiedade desde o útero ou de primeira tentativa de suicídio ou ainda dizer que foi a única coisa que eu não procrastinei na vida ENTRE OUTRAS",4
3406,Hoje eu fiquei quase 2h falando com a psicóloga e ela totalmente colocou no papel como minha ansiedade me influência e como os ataques seguem um fluxo,1
7051,Ótima noite pra eu ter uma crise de ansiedade,2
11929,"O problema é que vocês só lembram e se preocupam com a depressão, ansiedade, suicídio e etc. Em setembro, nos outros meses é só ""fescura, falta doq fazer, preguiça e blá blá blá""",4
7033,ok talvez eu esteja tendo uma crise de ansiedade eu tô tão acabada nem sei oq ta acontecendo mais,2
2917,o jeito q eu me atraio por gente q faz terapia e tem ansiedade é diferente,1
3258,"Vc ja ta passando da hora de ir atrás  de alguém experiente p te ajudar a lutar todos os dias  Eu digo isso pq eu tenho ansiedade, inclusive ja fui em psicólogo mas parei e agora eu vi q n deveria ter parado pq ela ta atrapalhando tudo q eu faço",1
483,@emovelho neuroses do jovem que não é mais tão jovem e tem ansiedade de desempenho,0
11681,"a psicóloga contou pra mnh mae q tenho depressao,ansiedade, boderline e q sou suicida",4
11209,"@Yoonminehcasado E eu digo isso como alguém que pensava sobre suicídio anos atrás e hoje em dia a possibilidade de eu pensar em suicídio em momentos de ansiedade são extremamente baixas, porque eu escuto músicas como Paradise, Pluto e Love is not over Quando eu quero desistir de tudo. (+)",4
4227,Os famigerados dias que a ansiedade bate a baixa estima bate e eu deixo de me sentir suficiente e começo a duvidar se algo vai dar certo Graças aos céus consegui marcar psicóloga pra amanhã,1
12839,"DEPRESSÃO e ANSIEDADE é um assunto SÉRIO, e o mais triste ainda é saber que o SUICÍDIO vem de BRINDE como se nada fosse nada.",4
3342,"a ansiedade ta roubando o meu sono e a minha fome... sinceramente eu to cansada, cadê minha psiquiatra pra me da meu remédio logo pelo AMOR DE DEUS",1
10466,"a glr fica postando coisa sobre depressão e ansiedade mas qnd o amiguinho tem alguma dessas doenças a pessoa vai lá e se afasta, parabéns",3
6972,"@lovtbio Depende do dia eu vou dormir ""cedo"" mas geralmente é lá pelas 23 antes era ok mas aí um dia eu acordei com uma crise de ansiedade e desde lá eu n durmo bem👍👍",2
13590,procurando pessoas pra depois do simulado sair e cometer suicidio coletivo vms pessoal pra amenizar toda essa ansiedade vai ser legal,4
6497,Tô sem saber como vou explicar minha crise de ansiedade amanhã na creche,2
2846,"Eu me sinto quase curada, a tristeza vem, mas não é com a mesa intensidade, ela até acalma, a ansiedade vem, mas consigo controlá-la, isso foi possível pq eu quis ajuda, porque minha psicologa me ajudou a enxergar como eu estava vivendo minha vida, com quem eu estava me envolvend",1
10366,isso pq hoje foi apenas 1h de: meu deus como eh horrível ter depressão e ansiedade !,3
8780,"Só mais um comentário: É incrível como esse filme fala sobre depressão e ansiedade sem nem mesmo citar essas coisas, é lindo",3
11479,"Quando alguém lhe falar sobre ansiedade Depressão, pânico, jamais menospreze Ñ é por que você ñ vê uma crise que ela não existe De ouvidos, se faça presente Uma palavra pode definir se a próxima mensagem vai ser um bilhete De bom dia ou uma carta de suicídio E isso ñ é uma poesia",4
8635,@callypigia por depressão e ansiedade ahshshshhs,3
6026,Tô exausto de tanta crise de ansiedade  Namoralzinha mesmo que cansei dessa desgraçaaaaaaaaaaaa,2
7956,"Crise de ansiedade do caralho,pqp",2
3358,"@johnwatsovn amg, também tenho pensado em ligar pro psicólogo nesses últimos dias, ansiedade tá atacada :((",1
2853,Minha psicóloga me disse q eu evolui dps minha mente mas ainda sim sinto q minha ansiedade do aumenta,1
1590,"@shieldvolturi @FELIXFVOLTURI @VL0dge @littlecullen @Jasper_Halee_ @AFTERGL0WBASE O Cullen havia subido toda a montanha em um tempo consideravelmente rápido, sua ansiedade parecia o matar a cada segundo que se passava. Ao horizonte, um céu acinzentado escondido por uma infinita neblina pairava sobre a grama e terra.",0
10615,"@naosalvo Lá dentro tudo é mais intenso, um segundo beijo pode fazer eles virarem casal! Quem tem ansiedade/ depressão precisa dos seus momentos sozinhos.. como faz pra ficar sozinho estando de ""casalzinho"" em um confinamento, sem ser mal visto pelas outras pessoas! Ele tá sendo cuidadoso",3
4178,"@mackieccino Eu quando fui no Caps esse ano e a psicóloga ""vc ja fez terapia aqui quando tinha 7 anos"" e eu fiquei tipo Como assim?? Eu nn lembro disso, pq diacho eu fazia terapia aos 7 anos?  Nn sei até hj, ela só falou q era por ansiedade e carência",1
6641,Geral fazendo exposed e eu tô aqui quase tento crise de ansiedade,2
10024,"A anos sem tomar meus remédios pra depressão insônia ansiedade, me alimentando mal, estressada igual uma lazarenta mas usando tônico capilar pro meu cabelo parar de cair 🌺🌺🥰🙏🏽",3
6986,"@joytuita @hariany OS DOIS ERRARAM FALARAM COISAS DESNECESSÁRIAS, AGORA DÊ O PODER A HARY E DÊ A LUCAS COMO ELES ESTAVAM NO MAIOR LOVE, CÊ ACHA QUE ACONTECERIA O QUE? HARI NÃO ERA PRA ESTAR NA FAZER ELA TÁ TENDO CRISES DIRETO DE ANSIEDADE E COLOCA A CULPA NELE TODA A CULPA, ELA MESMA JA ADMITIU",2
11516,Engraçado que suicídio é super contagioso mas depressão/ansiedade não é.....,4
1963,"O pior é que eu qro muito conseguir dormir pra ver se minha ansiedade dá uma trégua, tô gritando socorro e ngm vê",0
4168,E o psiquiatra que aumentou a dose do remédio de ansiedade? E o pior é que dá efeito mesmo.,1
2555,odeio comprar pela internet e demorar mais de 1 dia kkkk passo mal de ansiedade,0
5147,Vim pra terapia de ansiedade mas n vou participar ksksksksk,1
10038,"@Nanda_Loren Sei bem como é isso , eu ainda sofro com a ansiedade ! Depressão anda lado a lado , só eu sei que eu tentei fazer ! Graças a uma boa alma as duas vezes deu errado ! Mais tenho um acompanhamento que vem me ajudando",3
7790,"Uma crise de ansiedade sem fim, não consegui dormir até agora... 🥺🥺😪😔",2
3585,eu só vou ter mais UMA consulta com o meu psicólogo e depois só em janeiro eu já tô sofrendo de ansiedade antecipadamente por causa disso,1
12266,"@NandaFranka Caraca meu Deus, minha mãe também teve reação uma vez, disseram que aplicaram dsejam, mas tenho certeza que foi Plasil, fora que estava lendo aqui os outros tweets da galera falando que ele piora pra quem já tem ansiedade e leva a ter pensamentos de suicídio e o caramba.",4
9206,o jeito que minha família normaliza meu agressor viver dentro da mesma casa que eu mas demoniza minhas crises de ansiedade e depressão causadas por isso é diferente,3
3080,"o sentimento pós uma sessão de terapia não tem preço. entrei um poço de ansiedade com o coração na mão e tô saindo mais leve e ok por estar falando muito, sendo tagarelara com as minhas questões e finalmente responsável com o meu eu.  processos que demoram mas trazem refrescos",1
761,"ansiedade é uma merda, quero voltar a dormir mas não consigo.",0
13228,"foi um tempo longo de briga comigo mesma pra conseguir não sentir nojo de mim, pra conseguir ter uma vida sexual e afetiva normal e saudável  convivo há anos com ansiedade e depressão, já tentei suicídio  reprimi minha atração por homens por séculos",4
1835,comer mto por ansiedade x não comer nada por ansiedade,0
7664,"Hoje o meu humor está péssimo !  Não dormir a noite, crise de ansiedade, pensamentos que eu não consiga controlar... Só quero ficar só no meu canto  Hoje o meu humor está péssimo!",2
3126,"@babyseokr tem que procurar uma psiquiatra pra ela te passar a medicaçao correta para controlar a ansiedade. As vezes, o remedio q vc ta tomando nao surte efeito ou a dosagem esta errada",1
4083,espero q o cannabis seja usado para o tratamento de ansiedade,1
10328,"pra ser diferente tem q ter um a mais, um transtorno de personalidade um autismo um deficit de atenção, depressao é ansiedade é padrao ja",3
7673,"conversei com meu pai hj sobre ter passado mal ontem no rolê e aproveitei e comentei sobre as crise de ansiedade que eu tive, mano o cara me olhou e me deu uns conselhos que eu to revigorado, perguntou se eu queria conversar com psicólogo, se queria que arranjasse uma sessão ..",2
8467,PORQUE todo mundo tem depressao e ansiedade?????? 😭,3
12047,"@GouveiaFaby Errata.. confundi.. Eu cortei de cima pra baixo (horizontal), fui informado q a maneira usual é verticalmente. Nenhum motivo de orgulho, só desabafando. Tenho ansiedade generalizada, faço terapia, suicídio é algo q nunca tirei da cabeça, ligo 188 pra bater papo as vzs. Me trato.",4
7344,Ter crise de ansiedade no psiquiatra é tipo ser atropelado pela ambulância,2
12727,"depressão não tem idade  ataque de pânico não é falta de deus  ansiedade não é brincadeira  doenças mentais não são frescuras  baixa autoestima n é só relacionado a aparência   tentar suicídio n é querer chamar atenção   se vc n sente, não julgue, n opine sobre o que vc não sofre",4
13645,tristeaa morte insonia ansiedade suicidio podridao escuridão vo morre 😵😵🤯🤯🤮🤢🍃🏔️🌪️🌪️🌩️🥥🥑🍳🥕❌🚭🚯,4
4820,Finalmente agora eu vou poder fazer terapia pra cuidar da minha ansiedade 🥰,1
3654,"O trauma da pessoa com endometriose é ginecologista novo. Eu tô me tremendo todaaaaaa. Ansiedade batendo no teto.  E olha nem tô focando em tratamento novo, só na médica mesmo.",1
867,"WPP RESPEITA MINHA ANSIEDADE PORRA, BOTA A OPÇÃO DO ONLINE DE VOLTA BANDO DE FDP",0
7589,crise de ansiedade fudida vai tomar no cu,2
5072,"queria fazer um tratamento p minha ansiedade c maconha boe tive q largar o bromazepam pq né  tava me dando mais ansiedade kkk e eu passava o dia angustiada enfim, drogas",1
11541,Bullying causa suicídio Homofobia causa suicídio Falta de amor causa suicídio Tristeza causa suicídio Ansiedade causa suicídio,4
8208,Antes eu achava que estar ansioso era só ficar a espera de algo. Ha ha! Quanta ingenuidade. Não trate com desdém algo tão sério e intenso como uma crise de ansiedade/síndrome do pânico.,2
2897,minha psico eh atrasada de propósito eu tenho certeza ela quer curar a ansiedade dos paciente na marra,1
9881,Adivinhem que tem ansiedade e agr possivelmente depressão,3
5782,"Vocês sentem um cansaço (de respiração mesmo) de vez em quando, mesmo não estando doentes e nem com crise de ansiedade? Não sei se é da máscara, pq a que estou (pff2) está ok. Mas tem sido comum cansar ao andar e falar ao mesmo tempo, por exemplo. E vocês?",2
11712,minha conta envolve:  t.a ✅ anorexia ✅ transtorno bipolar ❌ depressão ✅ ansiedade ✅ suicidio ❌ bulimia✅ desabafos✅ crises✅ motivações ❌ borderline❌ transtorno de personalidade❌ esquizofrenia ❌ masoquismo❌ fobia social✅ etc etc✅,4
13371,"eu: leio fanfic para me distrair dos problemas do mundo e dos meus próprios problemas, relacionados à ansiedade social e depressão (que melhorou ao longo dos anos  eu também: vou ler fanfic em que o personagem principal tem ansiedade social aguda e depressão suicida :)",4
10450,@GestaodoLiam apaga isso pelo amor de deus apaga isso tá todo mundo pedindo pra apagar pessoas tão morrendo por causa disso por favor apaga eu tenho depressão ansiedade pressão alta pressão baixa por favor apaga por favor,3
1330,"@b_delaurentis @AndreBuck @Flamengo Recebi um SMS dizendo que ia receber o email... mas tá vindo de trem-parador... aí a ansiedade vai lá no alto. Pq tem tanta coisa q pode dar errado q enquando eu nao ver a bola rolando, sempre desconfio...",0
318,Metade de mim é cansaço e a outra é ansiedade 🤦🏻‍♀️,0
3548,"queria falar com o meu pai que queria ir num psicólogo pra ver se eu tenho tda e ansiedade, mas além de estar passando por situações difíceis, eu não sei como dizer isso pra ele :((",1
6651,"Incrível como é só voltar a faculdade e minhas crises de ansiedade ficam frequentes, eu não consigo mais conviver com as pessoas pessoalmente 😭",2
6375,"@wingsminmin em 2015 eu fiz TODOS os exames possíveis de pulmão pq eu não conseguia respirar de jeito nenhum, até hoje eu puxo o ar e parece que meu pulmão nunca enche o suficiente, tendo crise de ansiedade então pior ainda (só quis comentar pra dizer que tu não ta sozinha nessa caquinha kk)",2
10738,"O mundo não pode simplesmente parar toda vez q eu tiver uma crise depressiva ou de ansiedade (sla oq eu tava tendo, só sei q se durasse mais eu teria uma convulsão ou sla), eu tenho q aprender a controlar isso e me acalmar sozinha, pq eu só tô atrapalhando a vida dos outros assim",3
8383,"@NathBragap Depende do contexto, a pergunta ainda tem faltas, por exemplo, a pessoa não tem nenhum plano futuro porque ela só quer zoeira ou porque ela tem depressão e afins? A tempos que não consigo planejar nada e perdi toda vontade fazer qualquer coisa por conta da depressão e ansiedade.",3
