,date,tweet,label
27058,2021-02-21,"gente que filme, la vai eu torcer pela as vilas .. ",
27059,2021-02-21,minha xara e pilantrinha das boas e o chris messina ta cada vez mais gato. quero.,
27060,2021-02-21,assistindo,
27061,2021-02-21," o filme td pensei q fosse ter aquele final, mas ai veio o plot twist em relacao aos 2 e ja nao sabia mais posso dizer q quem torceu pra ela tem problemas serios tipo bem serios",
27062,2021-02-21,"gente quem a atriz morena do filme da netflix?  cara, to apaixonada! ",
27063,2021-02-21,"o final desse filme e muito prazeroso, que sabor  mas eu passei tanta raiva que quase quebro a tv  ",
27064,2021-02-21,sapatao n tem pazzzzz,
27065,2021-02-21,"a marla e fudida de foda, e eu odeio ela kkk ",
27066,2021-02-21,"eu nao quero spoiler mais quero muito que essa marla se de mal, fdp nojenta. esse tipo de intervencao realmente existe nos eua?! nunca tinha ouvido falar. ",
27067,2021-02-21,"que horror, a senhorinha tava de boa na casa dela e chegou a outra com ordem judicial ",
27068,2021-02-21,"quando tem um casal com quimica, bacana de se ver, o casal nao presta. olha, sinceramente sapatao nao tem um minuto de felicidade mesmo. ",
27069,2021-02-21,adorei o filme  devo dizer que o final me deixou com a alma mais aliviada kkkk,
27070,2021-02-21,-quem e voce? -eu sou o seu maior erro vagabunda!  respondeu o golpe pro gado,
27071,2021-02-21,"o final do filme , que por sinal esta entre os top 10 da  foi muito satisfatorio. meu maior medo era desse filme acabar antes da marla receber o que merecia!",
27072,2021-02-21,"esperava sucesso, recebeu um tiro ",
27073,2021-02-21,nao assistam o filme nao me importo da netflix. horrivel e insuportavel! vc perde tempo e passa raiva! muita raiva nota 00,
27074,2021-02-21,aaaaaaaa eu amei o final,
27075,2021-02-21,"mano, aquele velho ditado, tu pode ter rios de dinheiro no bolso, mas a labia e tudo!!! ",
27076,2021-02-21,me surpreendi com  na . boa historia alem de uma otima e elegante atuacao da rosamund pike e ainda ter o peter dinklage para matar saudades de got,
27077,2021-02-21,gente nao e possivel que duas golpista deu um baile desse num cara da mafia russa,
27078,2021-02-21,esse filme era tudo que eu precisava pra hoje,
27079,2021-02-21,"""jogar  limpo e uma piada que os ricos inventaram  para  o resyo de nos continuar pobre""   ",
27080,2021-02-21,pirei pra este filme,
27081,2021-02-21,o filme tem muitas coisas que jamais aconteceriam . mas ate que e legal. nota 8 !,
27082,2021-02-22,"duas coisas que : ""eu me importo"" ensina. 1_nenhum bilionario e bilionario trabalhando honestamente. 2_tudo que vai volta.  ",
27083,2021-02-22,"falando em filme, assistam  amei! ",
27084,2021-02-22,"meta de vida, ser tutor de idosos kkkkkkkk  ",
27085,2021-02-22,"estou assistindo ""eu me importo"" na , pqp que filme otimo ",
27086,2021-02-22,"assisti ao filme ""eu me importo"" e caramba! apesar de ma, amei a personagem marla. que mulher determinada! aplausos pra trilha sonora bem anos 80 (amo) e para o tema feminismo abordado lindamente   ",
27087,2021-02-22,puta que pariu q filme foi esse?,
27088,2021-02-22,ameii o fim do filme! marla desgracada!!,
27089,2021-02-22,"desde novembro de 2020 resolvi plantar uma hortinha de varanda. em vasos pequenos, ai uma coisa vai puxando a outra e hoje estou com tres mudas de arvores frutiferas. agora e replantar em baldes em breve uma agrofloresta.   ",
27090,2021-02-22,credo q filme ruim esse,
27091,2021-02-22,"(+) sentindo preparados fisica e emocionalmente?  que tal participarem de encontros quinzenais, onde vamos trocar experiencias com outras pessoas sobre todas essas vivencias?     ",
27092,2021-02-22,"eu to simplesmente puta com a marla, quem defende ela e fa da karol conka ",
27093,2021-02-22,"ja tiveram a crise dos 20 aos 18, como se vc n tivesse tempo pra nada e ate agora nao realizou nada, mesmo voce sabendo q ainda e cedo?!    ",
27094,2021-02-22,quase 2h de filme e continuo torcendo p bandidao,
27095,2021-02-22," ai larissa nao e bem assim ne, tu tem que levar em consideracao que ir pra bar e role no final de semana e necessidade, eu fico triste em casa, sabe... nada pra fazer... se os outros tao morrendo por minha causa isso e problema deles, eu tenho que pensar em mim!!!! ",
27096,2021-02-22,"pessoal, se voces conhecem alguem ou se voces mesmo precisarem de atendimento psicologico, procurem o plantao psicologico do unibrasil, e gratuito! qualquer coisa me mandem uma mensagem e auxilio voces  ",
27097,2021-02-22,"acabei de assistir eu me importo na  , muito bom o filme .  ",
27098,2021-02-22,gente como quero que essa mulher se f*da totalmente se aproveitando dessa velhinha.,
27099,2021-02-22,caralho   da netflix me surpreendeu positivamente. nao dava nada pelo filme so vi pelos atores e ate que gostei bastante.,
27100,2021-02-22,muito bom esse filme.,
27101,2021-02-22,procurando uma mulher pra que ela pare de dar golpes sozinha e venha dar golpes junto comigo,
27102,2021-02-22,to assistindo esse filme   e nao to gostando do rumo mds nao acredito que vao ferrar a velha,
27103,2021-02-22,"ame seus amigos, cuide deles sempre que puder, porque deve ser desesperador perde-los pela falta de amor. ",
27104,2021-02-22,estou com sintomas de retirada do meu antidepressivo / ansiolitico... muita tontura e mal estar. um saco,
27105,2021-02-22,cacetaaaaaaa que loucura esse filme,
27106,2021-02-22,que filme lixo heim netflix pqp! te fude heim,
27107,2021-02-22,vendo a previa do filme  e fico impressionada com a beleza da  e em como filme de suspense combina com ela..,
27108,2021-02-22,"uma filme cheio de reviravoltas, eu adorei!  ",
27109,2021-02-22,"rosamund pike sempre entregando atuacoes esplendidas, to perplexa com esse filme  muito foda!!!",
27110,2021-02-22,q raiva desses desgracados,
27111,2021-02-22,"a questao sobre  : e um filme bom, surpreende pq nao faz o menor sentido",
27112,2021-02-22,"para passarmos pela perda e a superarmos, temos de admiti la e partilha la. ",
27113,2021-02-22,"filme tinha tudo pra ser bom, final pessimo. affs  ",
27114,2021-02-22,"vi algumas criticas sobre o filme  e fiquei pensando, quando foi que a gente ficou tao exigente? e claro que nao e uma obra prima, mas nao e esse desastre que alguns falaram. parece que hj todo filme tem que ser complicado ou trazer uma incrivel mensagem pra ser bom",
27115,2021-02-22,torcendo para os bandidos darem uma licao nos cidadaos de bem que dao golpes em velhinhos.,
27116,2021-02-22,que filme bosta,
27117,2021-02-22,mas nao entendo,
27118,2021-02-22,caraca que filme foda e esse,
27119,2021-02-22,"vou colocar eu me importo (i care a lot) na tv da sala , minha familia que lute kk    ",
27120,2021-02-22,"eu odiei o final de  netflix facam alguma coisa, nao pode terminar assim!",
27121,2021-02-22,pior filme que a  apresentou nos ultimos tempos este tao de !,
27122,2021-02-22,que filme foda!!!,
27123,2021-02-23,se cuidar tambem e decidir.,
27124,2021-02-23,"reconhecer os gatilhos de uma crise de ansiedade embora sirva pra lidar com ela, nao atenua o fato do quanto seu corpo e mente ficam fragilizados...    ",
27125,2021-02-23,"eu fico passada, como existe pessoas que entram na nossa vida so pra fuder a nossa saude mental. essas pessoas merecem sofrer!   ",
27126,2021-02-23,miga.. ela foi auxiliada pelo apoio da globo no intervalo... globo sensata!  em primeiro lugar. independente de quem seja!,
27127,2021-02-23,meu sonho e crescer nessa pagina para que eu possa ajudar as pessoas colocar novamente um sorriso no rosto entao por favor me ajuda curtindo e seguindo expolore minha pagina pfvr,
27128,2021-02-23,"e tao bom poder falar tudo que estamos passando/sentindo/pensando para alguem que nao ira nos julgar, mesmo quando nos ja estamos nos julgando, a pessoa apenas acolhe e compreende, toda a culpa e peso vao embora, dando lugar a clareza.  mto grata a minha psicologa. ",
27129,2021-02-23,"vou aproveitar e deixar o numero do cvv (centro de valorizacao da vida) aqui que e 188 e gratis a partir de qualquer linha telefonica fixa ou celular.   lembrando que minha dm e aberta para dar conselhos como amiga.  espero que voces pensem nos seus limites, beijos de luz.",
27130,2021-02-23,os problemas que vivemos sao causados por nos mesmo ou podemos dar credito a outras pessoas?,
27131,2021-02-23,"  * * * * * * terapia e vida!   . .       em brasilia, brazil  https://t.co/5keh933noy",
27132,2021-02-23,eu tbm gostei bastante. e gostei tambem de,
27133,2021-02-23,to muito puta com essa tal marla grayson! pensar q existe gente assim!!,
27134,2021-02-23,"taxista de filme e mo mal educado,nao da um boa noite rapaz kkkk ",
27135,2021-02-23,iria deixar a curatela te cuidar?,
27136,2021-02-23,quando ela se suicidar quero ver textinho na internet em,
27137,2021-02-23,"a internet e a maldicao do seculo, e maneiro ri do proximo, mas se o proximo conquista algo ninguem deseja os parabens! e maneiro ver o sofrimento alheio, mas quando chega setembro e "" pq a depressao existe"", ah vai tomar no cu!",
27138,2021-02-23,que filme besta!,
27139,2021-02-23,"agora que eu lembrei, botamos o filme ontem na   e quem disse que bruno deixou terminar o filme? ",
27140,2021-02-23,que filme ruim e esse  . a unica coisa que salva e a atuacao da  .,
27141,2021-02-23,e um filme muuuito bom,
27142,2021-02-23,atencao a indicacao de filme fantastico: i care a lot. que filmaco! disponivel na,
27143,2021-02-23,estou completamente chocado com o filme,
27144,2021-02-23,"so eu vi semelhancas entre marla ( filme ""eu me importo"" - netflix )   e a karol k ???           ",
27145,2021-02-23,que protagonista fdpppp. amei o final!,
27146,2021-02-23," , obrigado por esse filme foda, mas merecia uma serie. ",
27147,2021-02-23,"a vdd e que, na vida real, a marla teria morrido naquele ""acidente"", ne? ela nao voltaria a consciencia tao rapido e ela nao conseguiria ficar tanto tempo embaixo d'agua, mas, ne....licenca poetica ",
27148,2021-02-23,"to com do dos velhinhos  mais tenho certeza que ela mexeu com a ""velinha errada""     ",
27149,2021-02-23,"gentem, conta aqui pra nos voces gostaram do filme  ??  o elenco sem duvidas e  foda... mas nao curti nao.",
27150,2021-02-23,ainda bem que eu vi ate o final kkkkkk  se eu parece faltando 10 minutos pro fim eu ia odiar.,
27151,2021-02-23,"eu nao queria, mas amei esse filme, porem mais uma vez , o casal sapatao nao tem sossego... sempre morre ... oh caraio viu  ",
27152,2021-02-23,"voce comeca  com pena de um e depois de outro e no final voce nao tem pena de ninguem, porque e todo mundo filho da p*ta mesmo  ",
27153,2021-02-24,"helena do centro de valorizacao da vida, onde quer que voce esteja, obrigada.",
27154,2021-02-24,quando fez o projeto do suicide show bob e deu parte do lucro pra um centro de valorizacao a vida.. lembro q fiquei mt feliz quando ele me respondeu umas vezes. o cara saiu da favela e fotografou o pharrel williams. agr ele tava planejando criar uma lista independente da forbes,
27155,2021-02-24,"oi, twitter!     ",
27156,2021-02-24,"maior licao foi a final: ""melhor momento para fazer uma terapia"" :)    ",
27157,2021-02-24,"eu vi aquele filme , da netflix, e sei la...acho que nao curti muito nao. mas que os looks da rosamund pike sao fodasticos, eles sao ~ e fora que a eiza gonzalez e maravilhosa",
27158,2021-02-24,"acabei de assistir ""eu me importo"" na . o filme trata o pior tipo pessoa que pode existir. todo mundo quer crescer na vida, mas nao aceito quem esta disposto a tudo para isso.   ",
27159,2021-02-24,eu me importo e um dos filmes mais perfeitos que eu ja assisti em todos os aspectos,
27160,2021-02-24,que podre esse final,
27161,2021-02-24,"a mulher descobre que ta no meio de um golpe dentro do golpe dela e nao faz nem cara de surpresa, faz cara de excitada, eu nao aguento, essa ""vila"" eu amo hahaha ",
27162,2021-02-24,meu medo e cuidar de idoso e uma jennifer aparecer no meu caminho.,
27163,2021-02-24,que casal de sapatao hein pqp.. final do filme ate que foi surpreendente,
27164,2021-02-24,"rosamund pike, nasceu para fazer personagens assim.  ",
27165,2021-02-24,resolvo assistir o filme  so q a quantidade de palavroes de cara fez perder a vontade.,
27166,2021-02-24,o plot meu deeeeeus,
27167,2021-02-24,que filme inteligente - sobre uma moca que cuida dos velhinhos para ganhar dinheiro .,
27168,2021-02-24,- ah lucas pq tu e tao contra eua? - vc ja assistiu ?,
27169,2021-02-24,e agora eu vou assistir  pra prestigiar,
27170,2021-02-24,odeio demais quando sacaneiam velhinhos,
27171,2021-02-24,"o filme e foda e um misto de torcer pra mina e odiar ao mesmo tempo, que foda!  ",
27172,2021-02-24,filme  fazia tempo que nao assistia filme tao bom! pqp!,
27173,2021-02-24,precisa de tratamento.,
27174,2021-02-24,"karol conka nos ensina que nossa primeira luta deve ser para curar nossas proprias feridas. isso nao e ser egoista, uma pessoa machucada so vai machucar o que pensa que esta curando.   ",
27175,2021-02-24,caralho do filme   foudase,
27176,2021-02-24,ore. beba agua.  faca caminhada.  cuide do cabelo. se faca de doida. . . . .,
27177,2021-02-24,dia delaaaaakkkkk   cada uma lagrima,
27178,2021-02-24,"ultimamente, eu tenho concordado com as pessoas, so para elas ficarem quietas. ",
27179,2021-02-24,algumas vezes coisas ruins acontecem em nossas vidas para nos colocar na direcao das melhores coisas que poderiamos viver.,
27180,2021-02-24,"se a mc tha soubesse do quanto q eu uso as musicas dela principalmente as do album rito de passar nos meus atendimentos rs  e mto tudo nao da !! essa to ama a interface das artes, cultura e saude  &lt;3 ",
27181,2021-02-24,fico triste  em ver que a pessoa nao  se encara.,
27182,2021-02-24,"nunca se falou tanto sobre saude mental. mas, o que vemos de concreto sobre o assunto pelo sus? pelas escolas? pelas empresas? ",
27183,2021-02-24,"e importante que ela tenha auxilio e forca nesse momento visto que o pedir para sair na vida real e o suicidio ja que culpa, julgamento, propagacao de odio e cyberbullying sao causas. enfim, o que ela fez ou deixou de fazer e um karma dela, nao repita isso.  ",
27184,2021-02-24,"ha dias de irritacao e caos. ha dias de purificacao, limpeza e ideias. e ha dias de puro ecstasy. e depois, tudo outra vez! ansiedade e uma coisa, o transtorno de ansiedade e outra. conheca seu ciclo, e procura ajuda para faze-lo girar. ",
27185,2021-02-24,"a dificuldade em estabelecer mudancas e comum e a terapia te ajuda a entender o que esta por tras desses comportamentos, identificar a sua resposta emocional e a substituir respostas automaticas por outras, + saudaveis ",
27186,2021-02-24,"a exclusao, a rejeicao, os julgamentos, adoecem ainda mais quem ja vem doente por exclusao, rejeicao e desprezo de uma vida inteira. sendo assim e melhor se distanciar. questao de saude mesmo.   ",
